SP023_2theta_15-75,
2θ - °,Intensity - counts
19.4799995422363,3.20096921920776
19.4899997711182,8.06907939910889
19.5,3.7913224697113
19.5100002288818,12.1861095428467
19.5200004577637,6.55106925964355
19.5300006866455,7.85349082946777
19.5400009155273,7.99753141403198
19.5499992370605,10.3982944488525
19.5599994659424,3.47862410545349
19.5699996948242,12.5897006988525
19.5799999237061,7.88183259963989
19.5900001525879,7.351318359375
19.6000003814697,6.61455249786377
19.6100006103516,3.22950148582458
19.6200008392334,6.78230905532837
19.6299991607666,6.15045642852783
19.6399993896484,8.74866199493408
19.6499996185303,7.73476648330688
19.6599998474121,10.8070135116577
19.6700000762939,5.79492378234863
19.6800003051758,5.87781763076782
19.6900005340576,7.28457355499268
19.7000007629395,4.22414779663086
19.7099990844727,10.4670038223267
19.7199993133545,6.9473557472229
19.7299995422363,6.12400722503662
19.7399997711182,4.59473657608032
19.75,5.32358598709106
19.7600002288818,3.70359992980957
19.7700004577637,6.52073240280151
19.7800006866455,8.799391746521
19.7900009155273,8.67806339263916
19.7999992370605,8.3056640625
19.8099994659424,8.3300952911377
19.8199996948242,8.71642684936523
19.8299999237061,7.66418695449829
19.8400001525879,6.58271360397339
19.8500003814697,6.36052274703979
19.8600006103516,5.29069900512695
19.8700008392334,4.42609071731567
19.8799991607666,6.25050592422485
19.8899993896484,7.94119167327881
19.8999996185303,8.09353160858154
19.9099998474121,8.62762832641602
19.9200000762939,4.64375257492065
19.9300003051758,9.05222320556641
19.9400005340576,7.5904483795166
19.9500007629395,8.81962490081787
19.9599990844727,7.56000661849976
19.9699993133545,8.32691860198975
19.9799995422363,6.94794321060181
19.9899997711182,10.4456148147583
20,5.63542127609253
20.0100002288818,6.84558582305908
20.0200004577637,11.6299514770508
20.0300006866455,9.61184692382813
20.0400009155273,7.75779628753662
20.0499992370605,4.44951009750366
20.0599994659424,7.43806171417236
20.0699996948242,5.33610773086548
20.0799999237061,11.9217262268066
20.0900001525879,5.51540470123291
20.1000003814697,7.62694406509399
20.1100006103516,8.6835298538208
20.1200008392334,6.25238084793091
20.1299991607666,6.68210077285767
20.1399993896484,8.53836154937744
20.1499996185303,4.81916952133179
20.1599998474121,9.42093467712402
20.1700000762939,6.98677062988281
20.1800003051758,13.161808013916
20.1900005340576,9.00960540771484
20.2000007629395,5.9935359954834
20.2099990844727,4.75718593597412
20.2199993133545,9.9555139541626
20.2299995422363,6.65981435775757
20.2399997711182,4.25315952301025
20.25,5.26373958587646
20.2600002288818,3.76760864257813
20.2700004577637,8.92420101165771
20.2800006866455,9.4572811126709
20.2900009155273,8.30659866333008
20.2999992370605,7.22554302215576
20.3099994659424,9.77224731445313
20.3199996948242,6.28988790512085
20.3299999237061,7.29650735855103
20.3400001525879,5.54429817199707
20.3500003814697,10.8824081420898
20.3600006103516,11.7391729354858
20.3700008392334,6.6012282371521
20.3799991607666,11.7978954315186
20.3899993896484,8.01564311981201
20.3999996185303,6.21435642242432
20.4099998474121,9.82357978820801
20.4200000762939,5.13973903656006
20.4300003051758,3.12735629081726
20.4400005340576,7.71314144134521
20.4500007629395,11.7622184753418
20.4599990844727,3.48027992248535
20.4699993133545,10.6793870925903
20.4799995422363,10.3667631149292
20.4899997711182,3.84453940391541
20.5,6.59143304824829
20.5100002288818,7.35397577285767
20.5200004577637,11.3203182220459
20.5300006866455,4.55522012710571
20.5400009155273,1.73602795600891
20.5499992370605,4.21548366546631
20.5599994659424,7.37186002731323
20.5699996948242,9.82986164093018
20.5799999237061,8.27334213256836
20.5900001525879,9.71744632720947
20.6000003814697,8.47218608856201
20.6100006103516,10.435154914856
20.6200008392334,12.7127895355225
20.6299991607666,14.2313928604126
20.6399993896484,14.1878433227539
20.6499996185303,11.1186151504517
20.6599998474121,7.30813503265381
20.6700000762939,8.26981449127197
20.6800003051758,7.35479545593262
20.6900005340576,8.44662475585938
20.7000007629395,13.4309377670288
20.7099990844727,8.71594905853271
